ID,Fx,Fy,Fz,Mx,My,Mz,q,qd,qdd
MAX_Fz_Joint5,108.96952881474863,473.4242279956851,447.3804459996153,-176.49476158000266,13.971716885822836,28.158188679292856,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, 0.0]","[-3.1, -3.1, -3.1, 4.66, -4.66, -5.2]","[5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MIN_Fz_Joint5,-73.57364081511876,574.2587080181451,-601.377981216677,81.30101930956697,-9.300035012956007,-19.12047308592296,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Mx_Joint5,36.39751581511863,-270.69679589085274,-464.2032873792871,153.71910405508584,4.690900694678439,8.921879517090492,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, -3.141592653589793, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, 4.66, -5.2]","[5.0, -5.0, -6.0, 7.0, -8.0, -8.0]"
MIN_Mx_Joint5,94.65032881474863,473.4242279956851,447.3804459996153,-176.49514401400265,12.004559309822838,24.506585055292856,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, 0.0]","[-3.1, -3.1, -3.1, 4.66, -4.66, -5.2]","[5.0, -5.0, -6.0, 7.0, -8.0, 8.0]"
MAX_My_Joint5,476.66757282507285,409.4099734741579,-171.4245267450825,-8.143771250005527,60.92585397777143,123.39069550930797,"[-1.5707963267948966, -0.39269908169872414, 3.141592653589793, 1.5707963267948966, 0.0, 1.5707963267948966]","[-3.1, -3.1, -3.1, 4.66, -4.66, -5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MIN_My_Joint5,-477.9618292182966,438.6255913573955,-6.910067850967151,-54.58778016949498,-61.05714524173043,-123.7541832144889,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, -1.5707963267948966]","[-3.1, -3.1, -3.1, 4.66, -4.66, -5.2]","[5.0, -5.0, -6.0, 7.0, -8.0, 8.0]"
MAX_Mz_Joint5,476.66757282507285,443.3249734741579,2.5254732549174914,-57.60718697740552,60.925369561371426,123.39073092530796,"[-1.5707963267948966, -0.39269908169872414, 3.141592653589793, 1.5707963267948966, 0.0, 1.5707963267948966]","[-3.1, -3.1, -3.1, 4.66, -4.66, -5.2]","[-5.0, 5.0, 6.0, -7.0, 8.0, -8.0]"
MIN_Mz_Joint5,-477.9618292182966,404.71059135739546,-180.86006785096714,-5.12436444209497,-61.056660825330425,-123.7542186304889,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, -1.5707963267948966]","[-3.1, -3.1, -3.1, 4.66, -4.66, -5.2]","[5.0, 5.0, 6.0, 7.0, 8.0, 8.0]"
MAX_F_RESULTANT_Joint5,-112.80444081511875,574.2587080181451,-601.377981216677,81.30063687556697,-14.443421588956008,-29.12453470992296,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, 7.0, -8.0, 8.0]"
MAX_M_RESULTANT_Joint5,108.96952881474863,473.4242279956851,447.3804459996153,-176.49476158000266,13.971716885822836,28.158188679292856,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, 0.0]","[-3.1, -3.1, -3.1, 4.66, -4.66, -5.2]","[5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
