ID,Fx,Fy,Fz,Mx,My,Mz,q,qd,qdd
MAX_Mz_Joint4,434.87753314404847,-27.22828295557618,-350.1288432486413,74.60256849683665,78.314823526169,89.88579264198792,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, -3.141592653589793, 0.0, 3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, -4.66, -5.2]","[5.0, -5.0, -6.0, 7.0, -8.0, 8.0]"
MIN_Mz_Joint4,-412.7300931821653,539.0048877927512,-413.1344208299305,-25.52030660315013,-73.64148337204428,-84.99610748745349,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 0.0, 0.0, 3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, -7.0, 8.0, -8.0]"
MAX_F_RESULTANT_Joint4,-412.7300931821654,539.0048877927512,-413.1344208299305,-25.520306603150114,-73.64148337204426,-84.99610748745346,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 0.0, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, -7.0, 8.0, -8.0]"
MAX_M_RESULTANT_Joint4,-356.3170061754614,-112.06817597511812,-496.850937250565,134.12832897283837,-64.6621910994561,-74.54908110633782,"[-1.5707963267948966, -1.0471975511965976, 3.141592653589793, 0.0, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, 4.66, -5.2]","[-5.0, 5.0, 6.0, -7.0, 8.0, -8.0]"
MAX_Fx_Joint5,255.48313249291593,284.30504042185186,-413.96816817219195,70.50988607534133,32.676671201837664,65.82954896860436,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 0.0, 0.0, 3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, -7.0, 8.0, -8.0]"
MIN_Fx_Joint5,-271.1238468777213,310.5721224218519,-45.63350625735883,-28.210141358529786,-34.608874054262536,-70.0166236178007,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, -3.141592653589793, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, 4.66, -5.2]","[5.0, -5.0, -6.0, 7.0, -8.0, 8.0]"
MAX_Fy_Joint5,-27.271644000000006,469.48596720000006,-153.79399056,-20.571569166270024,-3.509762427334241,-7.106000763826482,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, -3.141592653589793, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, 4.66, -5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MIN_Fy_Joint5,30.33164399999997,-206.6760312000001,-113.30407056000004,56.37119143145243,4.069548776977757,7.688245806675912,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, -3.141592653589793, -3.141592653589793, -3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, -4.66, -5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Fz_Joint5,-36.64581523844885,122.5196901961807,233.79693686381188,-76.87858607750218,-4.625428647760816,-9.182220087003138,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 0.0, 0.0, 0.0]","[-3.1, -3.1, 3.1, 4.66, -4.66, -5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MIN_Fz_Joint5,197.4107994679626,286.8673489683668,-423.5308338524538,72.62156567402845,25.22677361006287,50.69620676811934,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 0.0, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Mx_Joint5,-78.60595324462264,-26.671424287830526,-382.5191838524538,101.74968294120534,-9.842349844981664,-19.687874080362857,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 0.0, -3.141592653589793, 3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, 4.66, -5.2]","[-5.0, -5.0, -6.0, 7.0, -8.0, -8.0]"
MIN_Mx_Joint5,95.64511159593584,381.1281301264299,212.1590586904108,-104.14072491433332,12.218618581782557,24.78009086937995,"[-1.5707963267948966, -1.0471975511965976, -3.141592653589793, -3.141592653589793, 0.0, 0.0]","[-3.1, -3.1, -3.1, 4.66, -4.66, -5.2]","[5.0, 5.0, 6.0, 7.0, -8.0, 8.0]"
MAX_My_Joint5,255.48313249291593,284.30504042185186,-413.96816817219195,70.50988607534133,32.676671201837664,65.82954896860436,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 0.0, 0.0, 3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, -7.0, 8.0, -8.0]"
MIN_My_Joint5,-271.1238468777213,213.5401348774796,1.8689270848212018,-28.09164154584667,-34.702368102449846,-70.0167139546967,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, -3.141592653589793, 0.0, 3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, -4.66, -5.2]","[5.0, -5.0, -6.0, 7.0, -8.0, 8.0]"
MAX_Mz_Joint5,255.48313249291593,259.4171799708117,-71.04163057709707,-15.025019055512583,32.5825809681617,66.02805969819856,"[-1.5707963267948966, 0.26179938779914935, 3.141592653589793, 0.0, 0.0, 3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, 4.66, -5.2]","[5.0, 5.0, 6.0, -7.0, 8.0, -8.0]"
MIN_Mz_Joint5,-271.1238468777213,179.93293487747962,-122.75107291517881,8.424115164753331,-34.70208765084985,-70.0167344586967,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, -3.141592653589793, 0.0, 3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, -4.66, -5.2]","[5.0, 5.0, 6.0, 7.0, -8.0, 8.0]"
MAX_F_RESULTANT_Joint5,115.4759152055123,408.94729091435596,-371.34653169041087,43.40196117681822,14.723236799727765,29.882516662066575,"[-1.5707963267948966, -1.0471975511965976, -3.141592653589793, -3.141592653589793, 0.0, -3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, -4.66, 5.2]","[5.0, 5.0, 6.0, -7.0, 8.0, -8.0]"
MAX_M_RESULTANT_Joint5,-252.63937618522806,286.01818164966573,224.14201518355011,-95.26213782532157,-32.25321134547237,-65.20946122877193,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 0.0, 0.0, 0.0]","[-3.1, -3.1, -3.1, 4.66, -4.66, -5.2]","[5.0, -5.0, -6.0, 7.0, 8.0, 8.0]"
